year,month,day,hour,Prijs
2023,3,25,0,0.0153
2023,3,25,1,0.0001
2023,3,25,2,-0.003
2023,3,25,3,-0.00021
2023,3,25,4,-0.00115
2023,3,25,5,-0.00199
2023,3,25,6,-0.00237
2023,3,25,7,0.0
2023,3,25,8,0.0
2023,3,25,9,-0.00394
2023,3,25,10,-0.00799
2023,3,25,11,-0.00218
2023,3,25,12,-0.00667
2023,3,25,13,-0.00971
2023,3,25,14,-0.00953
2023,3,25,15,-0.00175
2023,3,25,16,-0.00101
2023,3,25,17,0.03192
2023,3,25,18,0.075
2023,3,25,19,0.09998
2023,3,25,20,0.0999
2023,3,25,21,0.09755
2023,3,25,22,0.098
2023,3,25,23,0.0976
2023,3,26,0,0.09457
2023,3,26,1,0.08
2023,3,26,3,0.0849
2023,3,26,4,0.07362
2023,3,26,5,0.07365
2023,3,26,6,0.06349
2023,3,26,7,0.07309
2023,3,26,8,0.07835
2023,3,26,9,0.08469
2023,3,26,10,0.0887
2023,3,26,11,0.0849
2023,3,26,12,0.0749
2023,3,26,13,0.06167
2023,3,26,14,0.05046
2023,3,26,15,0.04557
2023,3,26,16,0.04835
2023,3,26,17,0.07709
2023,3,26,18,0.10665
2023,3,26,19,0.11786
2023,3,26,20,0.11259
2023,3,26,21,0.10463
2023,3,26,22,0.09942
2023,3,26,23,0.09464
2023,3,27,0,0.096
2023,3,27,1,0.09171
2023,3,27,2,0.08748
2023,3,27,3,0.08399
2023,3,27,4,0.0849
2023,3,27,5,0.08659
2023,3,27,6,0.115
2023,3,27,7,0.14299
2023,3,27,8,0.14938
2023,3,27,9,0.085
2023,3,27,10,0.0601
2023,3,27,11,0.05075
2023,3,27,12,0.0
2023,3,27,13,0.0
2023,3,27,14,-0.01002
2023,3,27,15,-0.02002
2023,3,27,16,0.0
2023,3,27,17,0.06398
2023,3,27,18,0.1004
2023,3,27,19,0.13591
2023,3,27,20,0.189
2023,3,27,21,0.1447
2023,3,27,22,0.11358
2023,3,27,23,0.0948
2023,3,28,0,0.0999
2023,3,28,1,0.1045
2023,3,28,2,0.1001
2023,3,28,3,0.0961
2023,3,28,4,0.0954
2023,3,28,5,0.10077
2023,3,28,6,0.13004
2023,3,28,7,0.16007
2023,3,28,8,0.15977
2023,3,28,9,0.12521
2023,3,28,10,0.10428
2023,3,28,11,0.09489
2023,3,28,12,0.0913
2023,3,28,13,0.08687
2023,3,28,14,0.09
2023,3,28,15,0.09432
2023,3,28,16,0.09608
2023,3,28,17,0.10859
2023,3,28,18,0.13687
2023,3,28,19,0.16098
2023,3,28,20,0.13594
2023,3,28,21,0.132
2023,3,28,22,0.12501
2023,3,28,23,0.11039
2023,3,29,0,0.09665
2023,3,29,1,0.095
2023,3,29,2,0.0954
2023,3,29,3,0.09804
2023,3,29,4,0.098
2023,3,29,5,0.0992
2023,3,29,6,0.11704
2023,3,29,7,0.14413
2023,3,29,8,0.152
2023,3,29,9,0.14417
2023,3,29,10,0.13
2023,3,29,11,0.119
2023,3,29,12,0.11098
2023,3,29,13,0.1056
2023,3,29,14,0.10155
2023,3,29,15,0.10494
2023,3,29,16,0.1059
2023,3,29,17,0.12579
2023,3,29,18,0.14319
2023,3,29,19,0.14983
2023,3,29,20,0.13226
2023,3,29,21,0.11492
2023,3,29,22,0.1099
2023,3,29,23,0.0948
2023,3,30,0,0.08971
2023,3,30,1,0.08229
2023,3,30,2,0.08078
2023,3,30,3,0.07877
2023,3,30,4,0.07791
2023,3,30,5,0.0768
2023,3,30,6,0.08864
2023,3,30,7,0.11888
2023,3,30,8,0.1293
2023,3,30,9,0.11
2023,3,30,10,0.09066
2023,3,30,11,0.07993
2023,3,30,12,0.06455
2023,3,30,13,0.02531
2023,3,30,14,0.0051
2023,3,30,15,0.00853
2023,3,30,16,0.03826
2023,3,30,17,0.07244
2023,3,30,18,0.09755
2023,3,30,19,0.1197
2023,3,30,20,0.11937
2023,3,30,21,0.10328
2023,3,30,22,0.10007
2023,3,30,23,0.09076
2023,3,31,0,0.06513
2023,3,31,1,0.0649
2023,3,31,2,0.0571
2023,3,31,3,0.04862
2023,3,31,4,0.0649
2023,3,31,5,0.07396
2023,3,31,6,0.10922
2023,3,31,7,0.12137
2023,3,31,8,0.12455
2023,3,31,9,0.132
2023,3,31,10,0.10518
2023,3,31,11,0.10568
2023,3,31,12,0.08947
2023,3,31,13,0.07694
2023,3,31,14,0.0813
2023,3,31,15,0.07817
2023,3,31,16,0.07764
2023,3,31,17,0.09905
2023,3,31,18,0.11261
2023,3,31,19,0.11453
2023,3,31,20,0.10967
2023,3,31,21,0.09883
2023,3,31,22,0.08673
2023,3,31,23,0.08
2023,4,1,0,0.08219
2023,4,1,1,0.0639
2023,4,1,2,0.05384
2023,4,1,3,0.05399
2023,4,1,4,0.05501
2023,4,1,5,0.07
2023,4,1,6,0.08058
2023,4,1,7,0.085
2023,4,1,8,0.09
2023,4,1,9,0.0867
2023,4,1,10,0.0862
2023,4,1,11,0.08437
2023,4,1,12,0.08
2023,4,1,13,0.0549
2023,4,1,14,0.04324
2023,4,1,15,0.042
2023,4,1,16,0.07
2023,4,1,17,0.0849
2023,4,1,18,0.0993
2023,4,1,19,0.09765
2023,4,1,20,0.11095
2023,4,1,21,0.09116
2023,4,1,22,0.08177
2023,4,1,23,0.0689
2023,4,2,0,0.081
2023,4,2,1,0.0699
2023,4,2,2,0.05851
2023,4,2,3,0.06046
2023,4,2,4,0.05851
2023,4,2,5,0.06046
2023,4,2,6,0.05872
2023,4,2,7,0.07008
2023,4,2,8,0.07555
2023,4,2,9,0.06609
2023,4,2,10,0.04001
2023,4,2,11,0.0233
2023,4,2,12,-0.001
2023,4,2,13,-0.00399
2023,4,2,14,-0.00399
2023,4,2,15,0.0
2023,4,2,16,0.0128
2023,4,2,17,0.04174
2023,4,2,18,0.10041
2023,4,2,19,0.13
2023,4,2,20,0.13212
2023,4,2,21,0.12165
2023,4,2,22,0.11555
2023,4,2,23,0.10912
2023,4,3,0,0.11522
2023,4,3,1,0.11272
2023,4,3,2,0.11389
2023,4,3,3,0.10853
2023,4,3,4,0.10043
2023,4,3,5,0.11007
2023,4,3,6,0.13963
2023,4,3,7,0.16899
2023,4,3,8,0.17984
2023,4,3,9,0.14
2023,4,3,10,0.09218
2023,4,3,11,0.06814
2023,4,3,12,0.07161
2023,4,3,13,0.0492
2023,4,3,14,0.07158
2023,4,3,15,0.07891
2023,4,3,16,0.082
2023,4,3,17,0.10035
2023,4,3,18,0.13377
2023,4,3,19,0.15811
2023,4,3,20,0.16589
2023,4,3,21,0.14879
2023,4,3,22,0.13207
2023,4,3,23,0.11312
2023,4,4,0,0.11085
2023,4,4,1,0.11014
2023,4,4,2,0.11583
2023,4,4,3,0.11561
2023,4,4,4,0.11671
2023,4,4,5,0.12191
2023,4,4,6,0.14535
2023,4,4,7,0.18057
2023,4,4,8,0.19061
2023,4,4,9,0.15827
2023,4,4,10,0.10779
2023,4,4,11,0.11202
2023,4,4,12,0.10294
2023,4,4,13,0.1072
2023,4,4,14,0.10731
2023,4,4,15,0.10871
2023,4,4,16,0.11273
2023,4,4,17,0.122
2023,4,4,18,0.1471
2023,4,4,19,0.18
2023,4,4,20,0.17732
2023,4,4,21,0.15604
2023,4,4,22,0.14139
2023,4,4,23,0.1299
2023,4,5,0,0.12734
2023,4,5,1,0.11813
2023,4,5,2,0.11954
2023,4,5,3,0.11818
2023,4,5,4,0.1248
2023,4,5,5,0.13429
2023,4,5,6,0.16599
2023,4,5,7,0.20792
2023,4,5,8,0.18075
2023,4,5,9,0.14453
2023,4,5,10,0.112
2023,4,5,11,0.11389
2023,4,5,12,0.11117
2023,4,5,13,0.10966
2023,4,5,14,0.11104
2023,4,5,15,0.11096
2023,4,5,16,0.11629
2023,4,5,17,0.1356
2023,4,5,18,0.15652
2023,4,5,19,0.19956
2023,4,5,20,0.19168
2023,4,5,21,0.16498
2023,4,5,22,0.15139
2023,4,5,23,0.13913
2023,4,6,0,0.13554
2023,4,6,1,0.12412
2023,4,6,2,0.12
2023,4,6,3,0.11533
2023,4,6,4,0.11485
2023,4,6,5,0.12491
2023,4,6,6,0.14251
2023,4,6,7,0.16163
2023,4,6,8,0.15952
2023,4,6,9,0.12993
2023,4,6,10,0.12601
2023,4,6,11,0.11702
2023,4,6,12,0.10936
2023,4,6,13,0.10844
2023,4,6,14,0.10689
2023,4,6,15,0.10813
2023,4,6,16,0.10987
2023,4,6,17,0.12117
2023,4,6,18,0.14
2023,4,6,19,0.15023
2023,4,6,20,0.14424
2023,4,6,21,0.152
2023,4,6,22,0.1398
2023,4,6,23,0.1233
2023,4,7,0,0.1296
2023,4,7,1,0.1245
2023,4,7,2,0.11495
2023,4,7,3,0.1086
2023,4,7,4,0.1092
2023,4,7,5,0.11768
2023,4,7,6,0.11007
2023,4,7,7,0.118
2023,4,7,8,0.15999
2023,4,7,9,0.15
2023,4,7,10,0.14917
2023,4,7,11,0.13197
2023,4,7,12,0.1199
2023,4,7,13,0.1106
2023,4,7,14,0.1072
2023,4,7,15,0.10442
2023,4,7,16,0.1104
2023,4,7,17,0.116
2023,4,7,18,0.12778
2023,4,7,19,0.14588
2023,4,7,20,0.15948
2023,4,7,21,0.14681
2023,4,7,22,0.13632
2023,4,7,23,0.12607
2023,4,8,0,0.1199
2023,4,8,1,0.11151
2023,4,8,2,0.11265
2023,4,8,3,0.11075
2023,4,8,4,0.11078
2023,4,8,5,0.11216
2023,4,8,6,0.11256
2023,4,8,7,0.12935
2023,4,8,8,0.13075
2023,4,8,9,0.12559
2023,4,8,10,0.10807
2023,4,8,11,0.10427
2023,4,8,12,0.0886
2023,4,8,13,0.077
2023,4,8,14,0.0701
2023,4,8,15,0.08339
2023,4,8,16,0.09598
2023,4,8,17,0.10447
2023,4,8,18,0.11747
2023,4,8,19,0.13501
2023,4,8,20,0.13997
2023,4,8,21,0.13731
2023,4,8,22,0.1349
2023,4,8,23,0.12698
2023,4,9,0,0.12799
2023,4,9,1,0.11786
2023,4,9,2,0.11983
2023,4,9,3,0.11799
2023,4,9,4,0.11824
2023,4,9,5,0.11786
2023,4,9,6,0.12
2023,4,9,7,0.1189
2023,4,9,8,0.12298
2023,4,9,9,0.11221
2023,4,9,10,0.1
2023,4,9,11,0.087
2023,4,9,12,0.08196
2023,4,9,13,0.06001
2023,4,9,14,0.055
2023,4,9,15,0.056
2023,4,9,16,0.074
2023,4,9,17,0.08635
2023,4,9,18,0.1152
2023,4,9,19,0.12997
2023,4,9,20,0.13346
2023,4,9,21,0.12639
2023,4,9,22,0.115
2023,4,9,23,0.10694
2023,4,10,0,0.09821
2023,4,10,1,0.08185
2023,4,10,2,0.07814
2023,4,10,3,0.0719
2023,4,10,4,0.07
2023,4,10,5,0.07296
2023,4,10,6,0.08
2023,4,10,7,0.07765
2023,4,10,8,0.06949
2023,4,10,9,0.0549
2023,4,10,10,0.02458
2023,4,10,11,0.0002
2023,4,10,12,-0.00101
2023,4,10,13,-0.00784
2023,4,10,14,-0.00733
2023,4,10,15,-0.0031
2023,4,10,16,-2e-05
2023,4,10,17,0.02022
2023,4,10,18,0.05128
2023,4,10,19,0.08
2023,4,10,20,0.0816
2023,4,10,21,0.0749
2023,4,10,22,0.06864
2023,4,10,23,0.045
2023,4,11,0,0.01308
2023,4,11,1,0.00116
2023,4,11,2,0.00076
2023,4,11,3,0.00109
2023,4,11,4,0.0061
2023,4,11,5,0.03451
2023,4,11,6,0.09418
2023,4,11,7,0.11598
2023,4,11,8,0.12326
2023,4,11,9,0.0938
2023,4,11,10,0.05425
2023,4,11,11,0.00903
2023,4,11,12,-0.016
2023,4,11,13,-0.018
2023,4,11,14,-0.03
2023,4,11,15,-0.0046
2023,4,11,16,0.00661
2023,4,11,17,0.0822
2023,4,11,18,0.1308
2023,4,11,19,0.16246
2023,4,11,20,0.16538
2023,4,11,21,0.14139
2023,4,11,22,0.1308
2023,4,11,23,0.111
2023,4,12,0,0.0953
2023,4,12,1,0.0772
2023,4,12,2,0.05906
2023,4,12,3,0.04632
2023,4,12,4,0.0455
2023,4,12,5,0.08029
2023,4,12,6,0.10645
2023,4,12,7,0.12335
2023,4,12,8,0.13641
2023,4,12,9,0.13199
2023,4,12,10,0.12
2023,4,12,11,0.11156
2023,4,12,12,0.1006
2023,4,12,13,0.09736
2023,4,12,14,0.09762
2023,4,12,15,0.09707
2023,4,12,16,0.10034
2023,4,12,17,0.1093
2023,4,12,18,0.10662
2023,4,12,19,0.11153
2023,4,12,20,0.125
2023,4,12,21,0.11211
2023,4,12,22,0.1093
2023,4,12,23,0.09795
2023,4,13,0,0.09723
2023,4,13,1,0.08509
2023,4,13,2,0.07949
2023,4,13,3,0.07286
2023,4,13,4,0.07112
2023,4,13,5,0.0825
2023,4,13,6,0.10206
2023,4,13,7,0.11504
2023,4,13,8,0.12215
2023,4,13,9,0.10539
2023,4,13,10,0.0834
2023,4,13,11,0.0349
2023,4,13,12,-0.0045
2023,4,13,13,-0.05
2023,4,13,14,-0.05007
2023,4,13,15,-0.05
2023,4,13,16,-0.0009
2023,4,13,17,0.1081
2023,4,13,18,0.1281
2023,4,13,19,0.151
2023,4,13,20,0.1552
2023,4,13,21,0.152
2023,4,13,22,0.13404
2023,4,13,23,0.1201
2023,4,14,0,0.11809
2023,4,14,1,0.1128
2023,4,14,2,0.11654
2023,4,14,3,0.1128
2023,4,14,4,0.11314
2023,4,14,5,0.1274
2023,4,14,6,0.14474
2023,4,14,7,0.17174
2023,4,14,8,0.17616
2023,4,14,9,0.14994
2023,4,14,10,0.1077
2023,4,14,11,0.1095
2023,4,14,12,0.1047
2023,4,14,13,0.10112
2023,4,14,14,0.1026
2023,4,14,15,0.0944
2023,4,14,16,0.10516
2023,4,14,17,0.1134
2023,4,14,18,0.13816
2023,4,14,19,0.15169
2023,4,14,20,0.15242
2023,4,14,21,0.151
2023,4,14,22,0.13473
2023,4,14,23,0.12029
2023,4,15,0,0.1239
2023,4,15,1,0.112
2023,4,15,2,0.11438
2023,4,15,3,0.108
2023,4,15,4,0.10514
2023,4,15,5,0.10355
2023,4,15,6,0.10556
2023,4,15,7,0.10485
2023,4,15,8,0.10621
2023,4,15,9,0.1011
2023,4,15,10,0.09492
2023,4,15,11,0.09394
2023,4,15,12,0.07764
2023,4,15,13,0.015
2023,4,15,14,0.00092
2023,4,15,15,0.061
2023,4,15,16,0.07229
2023,4,15,17,0.09881
2023,4,15,18,0.11266
2023,4,15,19,0.13279
2023,4,15,20,0.13451
2023,4,15,21,0.1278
2023,4,15,22,0.12771
2023,4,15,23,0.1193
2023,4,16,0,0.11155
2023,4,16,1,0.10349
2023,4,16,2,0.10268
2023,4,16,3,0.10109
2023,4,16,4,0.10263
2023,4,16,5,0.1035
2023,4,16,6,0.1035
2023,4,16,7,0.10337
2023,4,16,8,0.11043
2023,4,16,9,0.11468
2023,4,16,10,0.11104
2023,4,16,11,0.10783
2023,4,16,12,0.10405
2023,4,16,13,0.09816
2023,4,16,14,0.09474
2023,4,16,15,0.09427
2023,4,16,16,0.09606
2023,4,16,17,0.101
2023,4,16,18,0.11521
2023,4,16,19,0.13288
2023,4,16,20,0.14
2023,4,16,21,0.135
2023,4,16,22,0.12997
2023,4,16,23,0.12535
2023,4,17,0,0.11475
2023,4,17,1,0.11114
2023,4,17,2,0.10896
2023,4,17,3,0.1101
2023,4,17,4,0.11
2023,4,17,5,0.11491
2023,4,17,6,0.14078
2023,4,17,7,0.17838
2023,4,17,8,0.19929
2023,4,17,9,0.16262
2023,4,17,10,0.13561
2023,4,17,11,0.1176
2023,4,17,12,0.10513
2023,4,17,13,0.10092
2023,4,17,14,0.09699
2023,4,17,15,0.09275
2023,4,17,16,0.09676
2023,4,17,17,0.10099
2023,4,17,18,0.12233
2023,4,17,19,0.14361
2023,4,17,20,0.14278
2023,4,17,21,0.13425
2023,4,17,22,0.12282
2023,4,17,23,0.10916
2023,4,18,0,0.10531
2023,4,18,1,0.10207
2023,4,18,2,0.1011
2023,4,18,3,0.10129
2023,4,18,4,0.10055
2023,4,18,5,0.10127
2023,4,18,6,0.127
2023,4,18,7,0.14027
2023,4,18,8,0.15488
2023,4,18,9,0.13399
2023,4,18,10,0.10621
2023,4,18,11,0.09959
2023,4,18,12,0.09008
2023,4,18,13,0.084
2023,4,18,14,0.07879
2023,4,18,15,0.07795
2023,4,18,16,0.0795
2023,4,18,17,0.09441
2023,4,18,18,0.10821
2023,4,18,19,0.13046
2023,4,18,20,0.1399
2023,4,18,21,0.13428
2023,4,18,22,0.1058
2023,4,18,23,0.0969
2023,4,19,0,0.1022
2023,4,19,1,0.09754
2023,4,19,2,0.09992
2023,4,19,3,0.09895
2023,4,19,4,0.10133
2023,4,19,5,0.10587
2023,4,19,6,0.13
2023,4,19,7,0.13894
2023,4,19,8,0.137
2023,4,19,9,0.1041
2023,4,19,10,0.07
2023,4,19,11,-0.0039
2023,4,19,12,-0.09479
2023,4,19,13,-0.1942
2023,4,19,14,-0.19541
2023,4,19,15,-0.15
2023,4,19,16,-0.03
2023,4,19,17,0.06656
2023,4,19,18,0.09097
2023,4,19,19,0.12011
2023,4,19,20,0.12838
2023,4,19,21,0.12282
2023,4,19,22,0.1099
2023,4,19,23,0.10166
2023,4,20,0,0.10019
2023,4,20,1,0.09435
2023,4,20,2,0.09676
2023,4,20,3,0.09498
2023,4,20,4,0.09718
2023,4,20,5,0.10278
2023,4,20,6,0.12797
2023,4,20,7,0.14448
2023,4,20,8,0.1447
2023,4,20,9,0.13004
2023,4,20,10,0.1022
2023,4,20,11,0.09694
2023,4,20,12,0.09423
2023,4,20,13,0.08961
2023,4,20,14,0.08871
2023,4,20,15,0.08668
2023,4,20,16,0.09209
2023,4,20,17,0.10376
2023,4,20,18,0.12899
2023,4,20,19,0.14246
2023,4,20,20,0.14706
2023,4,20,21,0.13924
2023,4,20,22,0.125
2023,4,20,23,0.11586
2023,4,21,0,0.1049
2023,4,21,1,0.09492
2023,4,21,2,0.09908
2023,4,21,3,0.098
2023,4,21,4,0.0926
2023,4,21,5,0.09837
2023,4,21,6,0.11121
2023,4,21,7,0.13261
2023,4,21,8,0.1347
2023,4,21,9,0.10625
2023,4,21,10,0.10316
2023,4,21,11,0.08639
2023,4,21,12,0.05517
2023,4,21,13,0.0449
2023,4,21,14,0.05
2023,4,21,15,0.06
2023,4,21,16,0.07723
2023,4,21,17,0.098
2023,4,21,18,0.123
2023,4,21,19,0.14061
2023,4,21,20,0.14395
2023,4,21,21,0.14267
2023,4,21,22,0.1201
2023,4,21,23,0.1105
2023,4,22,0,0.1025
2023,4,22,1,0.09548
2023,4,22,2,0.09634
2023,4,22,3,0.09343
2023,4,22,4,0.09138
2023,4,22,5,0.09609
2023,4,22,6,0.09982
2023,4,22,7,0.10894
2023,4,22,8,0.11664
2023,4,22,9,0.086
2023,4,22,10,0.07467
2023,4,22,11,0.04506
2023,4,22,12,0.0262
2023,4,22,13,0.016
2023,4,22,14,0.06993
2023,4,22,15,0.089
2023,4,22,16,0.09059
2023,4,22,17,0.095
2023,4,22,18,0.11297
2023,4,22,19,0.13195
2023,4,22,20,0.1305
2023,4,22,21,0.127
2023,4,22,22,0.12104
2023,4,22,23,0.1025
2023,4,23,0,0.11087
2023,4,23,1,0.09766
2023,4,23,2,0.09499
2023,4,23,3,0.0894
2023,4,23,4,0.08664
2023,4,23,5,0.08877
2023,4,23,6,0.0899
2023,4,23,7,0.09382
2023,4,23,8,0.09346
2023,4,23,9,0.09038
2023,4,23,10,0.07928
2023,4,23,11,0.04816
2023,4,23,12,0.03548
2023,4,23,13,0.01001
2023,4,23,14,0.00488
2023,4,23,15,0.03471
2023,4,23,16,0.06414
2023,4,23,17,0.10026
2023,4,23,18,0.12381
2023,4,23,19,0.1409
2023,4,23,20,0.14036
2023,4,23,21,0.12502
2023,4,23,22,0.11695
2023,4,23,23,0.10965
2023,4,24,0,0.0877
2023,4,24,1,0.08358
2023,4,24,2,0.08209
2023,4,24,3,0.0764
2023,4,24,4,0.07508
2023,4,24,5,0.08655
2023,4,24,6,0.1146
2023,4,24,7,0.1338
2023,4,24,8,0.135
2023,4,24,9,0.12692
2023,4,24,10,0.11081
2023,4,24,11,0.10801
2023,4,24,12,0.09807
2023,4,24,13,0.0949
2023,4,24,14,0.08699
2023,4,24,15,0.0849
2023,4,24,16,0.08621
2023,4,24,17,0.0978
2023,4,24,18,0.11741
2023,4,24,19,0.13457
2023,4,24,20,0.13597
2023,4,24,21,0.12906
2023,4,24,22,0.1108
2023,4,24,23,0.1009
2023,4,25,0,0.1
2023,4,25,1,0.0986
2023,4,25,2,0.0993
2023,4,25,3,0.09212
2023,4,25,4,0.0918
2023,4,25,5,0.09736
2023,4,25,6,0.1216
2023,4,25,7,0.1341
2023,4,25,8,0.13493
2023,4,25,9,0.0991
2023,4,25,10,0.07562
2023,4,25,11,0.06428
2023,4,25,12,0.0349
2023,4,25,13,0.0249
2023,4,25,14,0.01388
2023,4,25,15,0.01424
2023,4,25,16,0.0501
2023,4,25,17,0.06841
2023,4,25,18,0.09196
2023,4,25,19,0.12703
2023,4,25,20,0.14416
2023,4,25,21,0.14198
2023,4,25,22,0.135
2023,4,25,23,0.12797
2023,4,26,0,0.0985
2023,4,26,1,0.0901
2023,4,26,2,0.095
2023,4,26,3,0.09249
2023,4,26,4,0.09333
2023,4,26,5,0.0992
2023,4,26,6,0.12516
2023,4,26,7,0.13991
2023,4,26,8,0.135
2023,4,26,9,0.106
2023,4,26,10,0.09823
2023,4,26,11,0.0992
2023,4,26,12,0.09003
2023,4,26,13,0.09454
2023,4,26,14,0.088
2023,4,26,15,0.09285
2023,4,26,16,0.0982
2023,4,26,17,0.11
2023,4,26,18,0.12508
2023,4,26,19,0.14811
2023,4,26,20,0.15497
2023,4,26,21,0.14603
2023,4,26,22,0.12442
2023,4,26,23,0.12058
2023,4,27,0,0.10712
2023,4,27,1,0.10047
2023,4,27,2,0.09792
2023,4,27,3,0.0964
2023,4,27,4,0.09737
2023,4,27,5,0.10709
2023,4,27,6,0.11686
2023,4,27,7,0.14275
2023,4,27,8,0.13497
2023,4,27,9,0.10275
2023,4,27,10,0.0906
2023,4,27,11,0.045
2023,4,27,12,0.0501
2023,4,27,13,0.05
2023,4,27,14,0.0449
2023,4,27,15,0.06
2023,4,27,16,0.07968
2023,4,27,17,0.0969
2023,4,27,18,0.10927
2023,4,27,19,0.11391
2023,4,27,20,0.12
2023,4,27,21,0.115
2023,4,27,22,0.1038
2023,4,27,23,0.0968
2023,4,28,0,0.10203
2023,4,28,1,0.09297
2023,4,28,2,0.09035
2023,4,28,3,0.09178
2023,4,28,4,0.09282
2023,4,28,5,0.09585
2023,4,28,6,0.11325
2023,4,28,7,0.12381
2023,4,28,8,0.12673
2023,4,28,9,0.12063
2023,4,28,10,0.11313
2023,4,28,11,0.10612
2023,4,28,12,0.102
2023,4,28,13,0.09304
2023,4,28,14,0.09014
2023,4,28,15,0.08826
2023,4,28,16,0.0906
2023,4,28,17,0.09945
2023,4,28,18,0.11542
2023,4,28,19,0.12004
2023,4,28,20,0.12543
2023,4,28,21,0.12434
2023,4,28,22,0.11671
2023,4,28,23,0.10548
2023,4,29,0,0.11559
2023,4,29,1,0.10856
2023,4,29,2,0.1061
2023,4,29,3,0.105
2023,4,29,4,0.10124
2023,4,29,5,0.10275
2023,4,29,6,0.10324
2023,4,29,7,0.1094
2023,4,29,8,0.11564
2023,4,29,9,0.10661
2023,4,29,10,0.10359
2023,4,29,11,0.09287
2023,4,29,12,0.08223
2023,4,29,13,0.07529
2023,4,29,14,0.0662
2023,4,29,15,0.06905
2023,4,29,16,0.08
2023,4,29,17,0.085
2023,4,29,18,0.1001
2023,4,29,19,0.11818
2023,4,29,20,0.11912
2023,4,29,21,0.12
2023,4,29,22,0.11557
2023,4,29,23,0.11
2023,4,30,0,0.09928
2023,4,30,1,0.09109
2023,4,30,2,0.08838
2023,4,30,3,0.0868
2023,4,30,4,0.08645
2023,4,30,5,0.08827
2023,4,30,6,0.08584
2023,4,30,7,0.082
2023,4,30,8,0.075
2023,4,30,9,0.05
2023,4,30,10,0.0277
2023,4,30,11,-0.04111
2023,4,30,12,-0.0996
2023,4,30,13,-0.059
2023,4,30,14,-0.0349
2023,4,30,15,0.00064
2023,4,30,16,0.014
2023,4,30,17,0.07057
2023,4,30,18,0.10596
2023,4,30,19,0.11975
2023,4,30,20,0.12501
2023,4,30,21,0.1222
2023,4,30,22,0.11712
2023,4,30,23,0.10871
2023,5,1,0,0.1099
2023,5,1,1,0.0999
2023,5,1,2,0.09549
2023,5,1,3,0.0925
2023,5,1,4,0.0885
2023,5,1,5,0.088
2023,5,1,6,0.0877
2023,5,1,7,0.098
2023,5,1,8,0.09618
2023,5,1,9,0.1012
2023,5,1,10,0.09069
2023,5,1,11,0.06799
2023,5,1,12,0.05463
2023,5,1,13,0.03469
2023,5,1,14,0.03
2023,5,1,15,0.04119
2023,5,1,16,0.07625
2023,5,1,17,0.08995
2023,5,1,18,0.11386
2023,5,1,19,0.12311
2023,5,1,20,0.12822
2023,5,1,21,0.12172
2023,5,1,22,0.1179
2023,5,1,23,0.11104
2023,5,2,0,0.09848
2023,5,2,1,0.0856
2023,5,2,2,0.0833
2023,5,2,3,0.0809
2023,5,2,4,0.08122
2023,5,2,5,0.09039
2023,5,2,6,0.11106
2023,5,2,7,0.12742
2023,5,2,8,0.13515
2023,5,2,9,0.12299
2023,5,2,10,0.11571
2023,5,2,11,0.10896
2023,5,2,12,0.09846
2023,5,2,13,0.09276
2023,5,2,14,0.08632
2023,5,2,15,0.08197
2023,5,2,16,0.0872
2023,5,2,17,0.09443
2023,5,2,18,0.11738
2023,5,2,19,0.13
2023,5,2,20,0.14286
2023,5,2,21,0.13369
2023,5,2,22,0.12402
2023,5,2,23,0.11613
2023,5,3,0,0.10765
2023,5,3,1,0.10263
2023,5,3,2,0.10097
2023,5,3,3,0.0978
2023,5,3,4,0.09737
2023,5,3,5,0.11009
2023,5,3,6,0.12385
2023,5,3,7,0.13246
2023,5,3,8,0.1251
2023,5,3,9,0.1101
2023,5,3,10,0.09116
2023,5,3,11,0.08416
2023,5,3,12,0.07742
2023,5,3,13,0.036
2023,5,3,14,0.0243
2023,5,3,15,0.05
2023,5,3,16,0.08129
2023,5,3,17,0.09692
2023,5,3,18,0.1049
2023,5,3,19,0.1231
2023,5,3,20,0.14773
2023,5,3,21,0.1289
2023,5,3,22,0.11682
2023,5,3,23,0.10159
2023,5,4,0,0.09918
2023,5,4,1,0.09435
2023,5,4,2,0.093
2023,5,4,3,0.09378
2023,5,4,4,0.09416
2023,5,4,5,0.10533
2023,5,4,6,0.1095
2023,5,4,7,0.12898
2023,5,4,8,0.1199
2023,5,4,9,0.10442
2023,5,4,10,0.09
2023,5,4,11,0.0796
2023,5,4,12,0.07006
2023,5,4,13,0.05972
2023,5,4,14,0.05669
2023,5,4,15,0.057
2023,5,4,16,0.07865
2023,5,4,17,0.09429
2023,5,4,18,0.11132
2023,5,4,19,0.11853
2023,5,4,20,0.12049
2023,5,4,21,0.11474
2023,5,4,22,0.10512
2023,5,4,23,0.09436
2023,5,5,0,0.0915
2023,5,5,1,0.0818
2023,5,5,2,0.07849
2023,5,5,3,0.07951
2023,5,5,4,0.07849
2023,5,5,5,0.08752
2023,5,5,6,0.10122
2023,5,5,7,0.11375
2023,5,5,8,0.10901
2023,5,5,9,0.0908
2023,5,5,10,0.08407
2023,5,5,11,0.0717
2023,5,5,12,0.07203
2023,5,5,13,0.07736
2023,5,5,14,0.0789
2023,5,5,15,0.08108
2023,5,5,16,0.09116
2023,5,5,17,0.09987
2023,5,5,18,0.1128
2023,5,5,19,0.12054
2023,5,5,20,0.12876
2023,5,5,21,0.12631
